"","method","Replicate number","ANI","yr","nb","gradient","alti","INat","abundance","stade","état","sexe","Mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"381","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,029","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"382","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,037","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"383","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,040","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"384","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,047","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"385","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,067","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"386","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,070","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"387","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,072","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"388","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,076","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"389","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,078","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"390","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,084","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"391","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,089","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"392","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,102","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"393","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"femelle","0,477","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"394","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"mâle","0,015","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"395","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"mâle","0,023","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"396","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"mâle","0,043","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"397","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"mâle","0,045","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"398","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"mâle","0,070","taxref","Pterostichus externepunctatus",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"399","barber",1,"ANI","21","0904","TAN","1890",0,1,"adulte",NA,"male",NA,"taxref","Tenuiphantes tenuis",233787,"Espèce","Tenuiphantes tenuis (Blackwall, 1852)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"400","barber",1,"ANI","21","0904","TAN","1890",1,1,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"401","barber",1,"ANI","21","0904","TAN","1890",1,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"402","barber",1,"ANI","21","0904","TAN","1890",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"403","barber",1,"ANI","21","0904","TAN","1890",1,3,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"404","barber",1,"ANI","21","0904","TAN","1890",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"405","barber",1,"ANI","21","0915","TAN","2100",0,5,"adulte",NA,"male",NA,"taxref","Centromerus pabulator",233498,"Espèce","Centromerus pabulator (O. Pickard-Cambridge, 1875)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"406","barber",1,"ANI","21","0915","TAN","2100",0,1,NA,NA,NA,"0,0049","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"407","barber",1,"ANI","21","0915","TAN","2100",0,1,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"408","barber",1,"ANI","21","0915","TAN","2100",0,1,"adulte",NA,"femelle",NA,"taxref","Tenuiphantes mengei",233783,"Espèce","Tenuiphantes mengei (Kulczynski, 1887)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"409","barber",1,"ANI","21","0915","TAN","2100",1,7,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"410","barber",1,"ANI","21","0915","TAN","2100",1,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"411","barber",1,"ANI","21","0915","TAN","2100",1,1,"adulte",NA,NA,NA,"taxref","Polyphaga",184631,"Sous-Ordre","Polyphaga ",NA,"Coleoptera","Insecta","Arthropoda"
"412","barber",1,"ANI","21","0915","TAN","2100",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"413","barber",1,"ANI","21","0915","TAN","2100",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"414","barber",1,"ANI","21","0948","VCHA","1910",0,1,"adulte",NA,"male",NA,"taxref","Agroeca proxima",1779,"Espèce","Agroeca proxima (O. Pickard-Cambridge, 1871)","Liocranidae","Araneae","Arachnida","Arthropoda"
"415","barber",1,"ANI","21","0948","VCHA","1910",0,94,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"416","barber",1,"ANI","21","0948","VCHA","1910",0,1,"adulte",NA,"femelle",NA,"taxref","Pardosa blanda",303952,"Espèce","Pardosa blanda (C.L. Koch, 1833)","Lycosidae","Araneae","Arachnida","Arthropoda"
"417","barber",1,"ANI","21","0948","VCHA","1910",1,1,"adulte",NA,"femelle","0,545","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"418","barber",1,"ANI","21","0948","VCHA","1910",1,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"419","barber",1,"ANI","21","0948","VCHA","1910",1,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"420","barber",1,"ANI","21","0959","VCHA","2150",0,2,"adulte",NA,"male",NA,"taxref","Bolyphantes alticeps",233478,"Espèce","Bolyphantes alticeps (Sundevall, 1833)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"421","barber",1,"ANI","21","0959","VCHA","2150",0,2,"adulte",NA,"femelle",NA,"taxref","Centromerus pabulator",233498,"Espèce","Centromerus pabulator (O. Pickard-Cambridge, 1875)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"422","barber",1,"ANI","21","0959","VCHA","2150",0,1,NA,NA,NA,"0,0112","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"423","barber",1,"ANI","21","0959","VCHA","2150",0,19,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"424","barber",1,"ANI","21","0959","VCHA","2150",0,1,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"425","barber",1,"ANI","21","0959","VCHA","2150",0,255,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"426","barber",1,"ANI","21","0959","VCHA","2150",0,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"427","barber",1,"ANI","21","0959","VCHA","2150",0,1,NA,NA,NA,NA,"taxref","Histricostoma dentipalpe",337139,"Espèce","Histricostoma dentipalpe (Ausserer, 1867)","Nemastomatidae","Opiliones","Arachnida","Arthropoda"
"428","barber",1,"ANI","21","0959","VCHA","2150",0,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"429","barber",1,"ANI","21","0959","VCHA","2150",0,2,NA,NA,NA,NA,"taxref","Lacinius dentiger",337297,"Espèce","Odiellus granulatus (Canestrini, 1872)","Phalangiidae","Opiliones","Arachnida","Arthropoda"
"430","barber",1,"ANI","21","0959","VCHA","2150",0,1,NA,NA,NA,NA,"taxref","Lophopilio palpinalis",337275,"Espèce","Lophopilio palpinalis (Herbst, 1799)","Phalangiidae","Opiliones","Arachnida","Arthropoda"
"431","barber",1,"ANI","21","0959","VCHA","2150",0,1,"adulte",NA,"femelle","0,005","taxref","Notiophilus biguttatus",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"432","barber",1,"ANI","21","0959","VCHA","2150",0,1,"adulte",NA,"mâle","0,005","taxref","Notiophilus biguttatus",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"433","barber",1,"ANI","21","0959","VCHA","2150",0,1,NA,NA,NA,NA,"taxref","Oligolophus tridens",829,"Espèce","Oligolophus tridens (C.L.Koch, 1836)","Phalangiidae","Opiliones","Arachnida","Arthropoda"
"434","barber",1,"ANI","21","0959","VCHA","2150",0,1,"adulte",NA,"male",NA,"taxref","Palliduphantes pallidus",233709,"Espèce","Palliduphantes pallidus (O. Pickard-Cambridge, 1871)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"435","barber",1,"ANI","21","0959","VCHA","2150",0,1,"adulte",NA,"male",NA,"taxref","Tenuiphantes mengei",233783,"Espèce","Tenuiphantes mengei (Kulczynski, 1887)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"436","barber",1,"ANI","21","0959","VCHA","2150",0,3,"larve",NA,NA,NA,"taxref","Tipulidae",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"437","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Chrysomeloidea",184642,"Super-Famille","Chrysomeloidea Latreille, 1802",NA,"Coleoptera","Insecta","Arthropoda"
"438","barber",1,"ANI","21","0959","VCHA","2150",1,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"439","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,"femelle","0,006","taxref","Calathus micropterus",222357,"Espèce","Calathus micropterus (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"440","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Polyphaga",184631,"Sous-Ordre","Polyphaga ",NA,"Coleoptera","Insecta","Arthropoda"
"441","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"442","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,"femelle","0,004","taxref","Notiophilus biguttatus",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"443","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"444","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"445","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"446","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"447","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"448","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"449","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"450","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,"mâle","0,014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","barber",1,"ANI","21","0959","VCHA","2150",1,1,"adulte",NA,NA,"0,001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","barber",1,"ANI","21","0970","VCHA","2330",0,8,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"453","barber",1,"ANI","21","0970","VCHA","2330",0,1,"adulte",NA,"femelle",NA,"taxref","Zelotes talpinus",233425,"Espèce","Zelotes talpinus (L. Koch, 1872)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"454","barber",1,"ANI","21","0970","VCHA","2330",1,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"455","barber",1,"ANI","21","0970","VCHA","2330",1,3,NA,NA,NA,NA,"taxref","Dermaptera",184777,"Ordre","Dermaptera De Geer, 1773",NA,"Dermaptera","Insecta","Arthropoda"
"456","barber",1,"ANI","21","0970","VCHA","2330",1,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"457","barber",1,"ANI","21","0970","VCHA","2330",1,2,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"458","barber",1,"ANI","21","0970","VCHA","2330",1,2,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"459","barber",1,"ANI","21","0970","VCHA","2330",1,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"460","barber",1,"ANI","21","0970","VCHA","2330",1,2,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"461","barber",1,"ANI","21","0981","VCHA","2510",0,7,"adulte",NA,NA,NA,"taxref","Alticinae",728944,"Sous-Famille","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"462","barber",1,"ANI","21","0981","VCHA","2510",1,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"463","barber",1,"ANI","21","0992","VCHA","2760",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","barber",1,"ANI","21","1003","VCHA","2940",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","barber",1,"ANI","22","0001","ARM","1520",0,3,NA,NA,NA,NA,"taxref","Araneae",184348,"Ordre","Araneae Clerck, 1758",NA,"Araneae","Arachnida","Arthropoda"
"466","barber",1,"ANI","22","0001","ARM","1520",0,5,NA,NA,NA,NA,"taxref","Carabidae",184615,"Famille","Carabidae Latreille, 1802","Carabidae","Coleoptera","Insecta","Arthropoda"
"467","barber",1,"ANI","22","0001","ARM","1520",0,26,NA,NA,"femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"468","barber",1,"ANI","22","0001","ARM","1520",0,1,NA,NA,NA,NA,"taxref","Heteroptera",185020,"Sous-Ordre","Heteroptera Latreille, 1810",NA,"Hemiptera","Insecta","Arthropoda"
"469","barber",1,"ANI","22","0001","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Carabus",190328,"Genre","Carabus Linnaeus, 1758","Carabidae","Coleoptera","Insecta","Arthropoda"
"470","barber",1,"ANI","22","0001","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Heteroptera",185020,"Sous-Ordre","Heteroptera Latreille, 1810",NA,"Hemiptera","Insecta","Arthropoda"
"471","barber",1,"ANI","22","0001","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Carabus nemoralis",8410,"Espèce","Carabus nemoralis O.F. Müller, 1764","Carabidae","Coleoptera","Insecta","Arthropoda"
"472","barber",1,"ANI","22","0001","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"473","barber",1,"ANI","22","0001","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"474","barber",1,"ANI","22","0001","ARM","1520",1,2,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"475","barber",1,"ANI","22","0012","ARM","1750",0,1,NA,NA,NA,NA,"taxref","Araneae",184348,"Ordre","Araneae Clerck, 1758",NA,"Araneae","Arachnida","Arthropoda"
"476","barber",1,"ANI","22","0012","ARM","1750",0,1,"adulte",NA,NA,NA,"taxref","Carabidae",184615,"Famille","Carabidae Latreille, 1802","Carabidae","Coleoptera","Insecta","Arthropoda"
"477","barber",1,"ANI","22","0012","ARM","1750",0,1,"larve",NA,NA,NA,"taxref","Carabidae",184615,"Famille","Carabidae Latreille, 1802","Carabidae","Coleoptera","Insecta","Arthropoda"
"478","barber",1,"ANI","22","0012","ARM","1750",0,8,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"479","barber",1,"ANI","22","0012","ARM","1750",0,6,NA,NA,NA,NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"480","barber",1,"ANI","22","0012","ARM","1750",0,4,NA,NA,NA,NA,"taxref","Opiliones",183822,"Ordre","Opiliones Sundevall, 1833",NA,"Opiliones","Arachnida","Arthropoda"
"481","barber",1,"ANI","22","0012","ARM","1750",0,1,NA,NA,NA,NA,"taxref","Polyphaga",184631,"Sous-Ordre","Polyphaga ",NA,"Coleoptera","Insecta","Arthropoda"
"482","barber",1,"ANI","22","0012","ARM","1750",1,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"483","barber",1,"ANI","22","0012","ARM","1750",1,1,"adulte",NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"484","barber",1,"ANI","22","0012","ARM","1750",1,1,"adulte",NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"485","barber",1,"ANI","22","0012","ARM","1750",1,1,"larve",NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"486","barber",1,"ANI","22","0045","MSB","1370",0,3,NA,NA,NA,NA,"taxref","Araneae",184348,"Ordre","Araneae Clerck, 1758",NA,"Araneae","Arachnida","Arthropoda"
