"","method","Replicate number","id_sample","gradient","alti","INat","abundance","stade","state","sexe","mass","name","referential","id","rankName","fullName","familyName","orderName","className","phylumName"
"749","barber",4,"ANI-22-0279","VTN","1510",1,1,"larve",NA,NA,NA,"Coleoptera","gbif",1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"750","barber",4,"ANI-22-0279","VTN","1510",1,8,"ad",NA,"unidentified",NA,"Pterostichus","gbif",7367006,"Genre","Pterostichus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"751","barber",4,"ANI-22-0279","VTN","1510",1,1,NA,NA,NA,NA,"Pterostichus","gbif",7367006,"Genre","Pterostichus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"752","barber",4,"ANI-22-0279","VTN","1510",1,1,NA,NA,NA,NA,"Quedius picipes","gbif",4436394,"Espèce","Quedius picipes (Mannerheim, 1830)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"753","barber",4,"ANI-22-0279","VTN","1510",1,1,NA,NA,NA,NA,"Ocalea","gbif",1041931,"Genre","Ocalea Erichson, 1837","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"754","barber",4,"ANI-22-0279","VTN","1510",1,1,NA,NA,NA,NA,"Aleochara","gbif",1040722,"Genre","Aleochara Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"755","barber",4,"ANI-22-0279","VTN","1510",1,1,NA,NA,NA,NA,"Lordithon","gbif",4407060,"Genre","Lordithon C.G.Thomson, 1859","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"756","barber",4,"ANI-22-0301","VTN","1860",1,1,NA,NA,NA,NA,"Stylommatophora","taxref",186378,"Ordre","Stylommatophora A. Schmidt, 1855",NA,"Stylommatophora","Gastropoda","Mollusca"
"757","barber",4,"ANI-22-0301","VTN","1860",1,2,NA,NA,NA,NA,"Hemiptera","gbif",809,"Ordre","Hemiptera",NA,"Hemiptera","Insecta","Arthropoda"
"758","barber",4,"ANI-22-0301","VTN","1860",1,1,"ad",NA,NA,NA,"Lithobiidae","taxref",185602,"Famille","Lithobiidae Newport, 1844","Lithobiidae","Lithobiomorpha","Chilopoda","Arthropoda"
"759","barber",4,"ANI-22-0301","VTN","1860",1,1,NA,NA,NA,NA,"Lithobiidae","taxref",185602,"Famille","Lithobiidae Newport, 1844","Lithobiidae","Lithobiomorpha","Chilopoda","Arthropoda"
"760","barber",4,"ANI-22-0301","VTN","1860",1,1,NA,NA,NA,NA,"Lithobiidae","taxref",185602,"Famille","Lithobiidae Newport, 1844","Lithobiidae","Lithobiomorpha","Chilopoda","Arthropoda"
"761","barber",5,"ANI-21-0820","RIS","1900",1,1,NA,NA,"hermaphrodite",NA,"Arion","gbif",2294092,"Genre","Arion A.Férussac, 1819","Arionidae","Stylommatophora","Gastropoda","Mollusca"
"762","barber",5,"ANI-21-0820","RIS","1900",1,1,"ad",NA,"female",NA,"Laemostenus","gbif",5430895,"Genre","Laemostenus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"763","barber",5,"ANI-21-0820","RIS","1900",1,3,"ad",NA,"male",NA,"Carabus problematicus inflatus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"764","barber",5,"ANI-21-0820","RIS","1900",1,1,NA,NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"765","barber",5,"ANI-21-0820","RIS","1900",1,1,"ad",NA,NA,NA,"Ichneumonidae","taxref",185171,"Famille","Ichneumonidae Latreille, 1802","Ichneumonidae","Hymenoptera","Insecta","Arthropoda"
"766","barber",5,"ANI-21-0820","RIS","1900",1,1,"ad",NA,NA,NA,"Belytinae","taxref",827523,"Sous-Famille","Belytinae Förster, 1856","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"767","barber",5,"ANI-21-0820","RIS","1900",1,1,"ad",NA,"male",0.044,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"768","barber",5,"ANI-21-0820","RIS","1900",1,1,"ad",NA,NA,NA,"Liogluta","gbif",1042548,"Genre","Liogluta C.G.Thomson, 1858","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"769","barber",5,"ANI-21-0820","RIS","1900",1,7,"ad",NA,NA,NA,"Pella humeralis","taxref",794506,"Espèce","Pella humeralis (Gravenhorst, 1806)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"770","barber",5,"ANI-21-0831","RIS","2195",1,1,"ad",NA,NA,NA,"Cryptophagus","gbif",8249778,"Genre","Cryptophagus Herbst, 1792","Cryptophagidae","Coleoptera","Insecta","Arthropoda"
"771","barber",5,"ANI-21-0831","RIS","2195",1,1,NA,NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"772","barber",5,"ANI-21-0831","RIS","2195",1,1,NA,NA,NA,NA,"Anonconotus","gbif",1683703,"Genre","Anonconotus Camerano, 1878","Tettigoniidae","Orthoptera","Insecta","Arthropoda"
"773","barber",5,"ANI-21-0831","RIS","2195",1,1,"ad",NA,NA,NA,"Mycetoporini","taxref",812526,"Tribu","Mycetoporini Thomson, 1859","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"774","barber",5,"ANI-21-0842","RIS","2340",1,1,"larv",NA,NA,NA,"Ligyrocoris sylvestris","taxref",238148,"Espèce","Ligyrocoris sylvestris (Linnaeus, 1758)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"775","barber",5,"ANI-21-0842","RIS","2340",1,2,"ad",NA,NA,NA,"Rhyparochromus phoeniceus","gbif",5758856,"Espèce","Rhyparochromus phoeniceus (Rossi, 1794)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"776","barber",5,"ANI-21-0842","RIS","2340",1,1,"ad",NA,NA,NA,"Xantholinini","taxref",729971,"Tribu","Xantholinini Erichson, 1839","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"777","barber",5,"ANI-21-0842","RIS","2340",1,2,"ad",NA,NA,NA,"Ocypus","gbif",3262246,"Genre","Ocypus Leach, 1819","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"778","barber",5,"ANI-21-0853","RIS","2570",1,3,"ad",NA,NA,NA,"Trachyphloeini","taxref",812818,"Tribu","Trachyphloeini Gistel, 1848","Curculionidae","Coleoptera","Insecta","Arthropoda"
"779","barber",5,"ANI-21-0853","RIS","2570",1,1,"ad",NA,NA,NA,"Mutilla europaea","taxref",219606,"Espèce","Mutilla europaea Linnaeus, 1758","Mutillidae","Hymenoptera","Insecta","Arthropoda"
"780","barber",5,"ANI-21-0853","RIS","2570",1,1,NA,NA,NA,NA,"Orthoptera",NA,NA,NA,NA,NA,NA,NA,NA
"781","barber",5,"ANI-21-0853","RIS","2570",1,4,NA,NA,NA,NA,"Anonconotus","gbif",1683703,"Genre","Anonconotus Camerano, 1878","Tettigoniidae","Orthoptera","Insecta","Arthropoda"
"782","barber",5,"ANI-21-0853","RIS","2570",1,3,NA,NA,NA,NA,"Gomphocerus sibiricus","gbif",1699913,"Espèce","Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Orthoptera","Insecta","Arthropoda"
"783","barber",5,"ANI-21-0853","RIS","2570",1,3,NA,NA,NA,NA,"Myrmeleotettix maculatus","gbif",1701365,"Espèce","Myrmeleotettix maculatus (Thunberg, 1815)","Acrididae","Orthoptera","Insecta","Arthropoda"
"784","barber",5,"ANI-21-0853","RIS","2570",1,1,NA,NA,NA,NA,"Gomphocerus sibiricus","gbif",1699913,"Espèce","Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Orthoptera","Insecta","Arthropoda"
"785","barber",5,"ANI-21-0853","RIS","2570",1,1,NA,NA,NA,NA,"Gomphocerus sibiricus","gbif",1699913,"Espèce","Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Orthoptera","Insecta","Arthropoda"
"786","barber",5,"ANI-21-0853","RIS","2570",1,3,NA,NA,NA,NA,"Gomphocerus sibiricus","gbif",1699913,"Espèce","Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Orthoptera","Insecta","Arthropoda"
"787","barber",5,"ANI-21-0853","RIS","2570",1,1,NA,NA,NA,NA,"Myrmeleotettix maculatus","gbif",1701365,"Espèce","Myrmeleotettix maculatus (Thunberg, 1815)","Acrididae","Orthoptera","Insecta","Arthropoda"
"788","barber",5,"ANI-21-0853","RIS","2570",1,2,NA,NA,NA,NA,"Myrmeleotettix maculatus","gbif",1701365,"Espèce","Myrmeleotettix maculatus (Thunberg, 1815)","Acrididae","Orthoptera","Insecta","Arthropoda"
"789","barber",5,"ANI-21-0864","RIS","2770",1,1,NA,NA,NA,NA,"Podismini","taxref",535995,"Tribu","Podismini Jacobson, 1905","Acrididae","Orthoptera","Insecta","Arthropoda"
"790","barber",5,"ANI-21-0886","TAN","1420",1,11,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"791","barber",5,"ANI-21-0886","TAN","1420",1,2,"ad",NA,NA,NA,"Dienerella","gbif",3263333,"Genre","Dienerella Reitter, 1911","Latridiidae","Coleoptera","Insecta","Arthropoda"
"792","barber",5,"ANI-21-0886","TAN","1420",1,1,"ad",NA,NA,NA,"Xantholininae","gbif",NA,NA,NA,NA,NA,NA,NA
"793","barber",5,"ANI-21-0886","TAN","1420",1,1,"ad",NA,NA,NA,"Pella","gbif",1040269,"Genre","Pella Stephens, 1833","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"794","barber",5,"ANI-21-0897","TAN","1700",1,6,"ad",NA,NA,NA,"Pella humeralis","taxref",794506,"Espèce","Pella humeralis (Gravenhorst, 1806)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"795","barber",5,"ANI-21-0897","TAN","1700",1,2,"ad",NA,NA,NA,"Liogluta","gbif",1042548,"Genre","Liogluta C.G.Thomson, 1858","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"796","barber",5,"ANI-21-0897","TAN","1700",1,1,"ad",NA,NA,NA,"Oxypoda","gbif",1041947,"Genre","Oxypoda Mannerheim, 1830","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"797","barber",5,"ANI-21-0919","TAN","2100",1,1,"ad",NA,NA,NA,"Exallonyx","gbif",1248782,"Genre","Exallonyx Kieffer, 1904","Proctotrupidae","Hymenoptera","Insecta","Arthropoda"
"798","barber",5,"ANI-21-0919","TAN","2100",1,1,"ad",NA,NA,NA,"Aleocharinae","taxref",523719,"Sous-Famille","Aleocharinae Fleming, 1821","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"799","barber",5,"ANI-21-0919","TAN","2100",1,1,"ad",NA,NA,NA,"Raphirus","gbif",3262387,"Genre","Raphirus Stephens, 1833","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"800","barber",5,"ANI-21-0919","TAN","2100",1,1,"ad",NA,NA,NA,"Staphylinidae",NA,NA,NA,NA,NA,NA,NA,NA
"801","barber",5,"ANI-21-0952","VCHA","1910",1,1,NA,NA,NA,NA,"Glomeris","gbif",1021715,"Genre","Glomeris Latreille, 1802","Glomeridae","Glomerida","Diplopoda","Arthropoda"
"802","barber",5,"ANI-21-0952","VCHA","1910",1,1,NA,NA,NA,NA,"Rhyparochromus pini","taxref",51720,"Espèce","Rhyparochromus pini (Linnaeus, 1758)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"803","barber",5,"ANI-21-0952","VCHA","1910",1,1,NA,NA,NA,NA,"Armadillidium vulgare","taxref",18829,"Espèce","Armadillidium vulgare (Latreille, 1804)","Armadillidiidae","Isopoda","Malacostraca","Arthropoda"
"804","barber",5,"ANI-21-0952","VCHA","1910",1,1,NA,NA,NA,NA,"Podisma","gbif",1697874,"Genre","Podisma Berthold, 1827","Acrididae","Orthoptera","Insecta","Arthropoda"
"805","barber",5,"ANI-21-0952","VCHA","1910",1,1,"ad",NA,NA,NA,"Tasgius morsitans","taxref",243144,"Espèce","Tasgius morsitans (Rossi, 1790)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"806","barber",5,"ANI-21-0963","VCHA","2150",1,1,NA,NA,"hermaphrodite",NA,"Arion hortensis","taxref",64181,"Espèce","Arion hortensis Férussac, 1819","Arionidae","Stylommatophora","Gastropoda","Mollusca"
"807","barber",5,"ANI-21-0963","VCHA","2150",1,5,"ad",NA,NA,NA,"Philonthina","gbif",NA,NA,NA,NA,NA,NA,NA
"808","barber",5,"ANI-21-0963","VCHA","2150",1,1,"ad",NA,"unidentified",NA,"Alticini","taxref",730142,"Tribu","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"809","barber",5,"ANI-21-0963","VCHA","2150",1,2,"ad",NA,"unidentified",NA,"Alticini","taxref",730142,"Tribu","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"810","barber",5,"ANI-21-0963","VCHA","2150",1,1,"ad",NA,NA,NA,"Sternorrhyncha","taxref",185097,"Sous-Ordre","Sternorrhyncha Duméril, 1806",NA,"Hemiptera","Insecta","Arthropoda"
"811","barber",5,"ANI-21-0963","VCHA","2150",1,2,"ad",NA,NA,NA,"Exomias","gbif",1232523,"Genre","Exomias Bedel, 1883","Curculionidae","Coleoptera","Insecta","Arthropoda"
"812","barber",5,"ANI-21-0963","VCHA","2150",1,1,"larv",NA,NA,NA,"Larves campodéiformes",NA,NA,NA,NA,NA,NA,NA,NA
"813","barber",5,"ANI-21-0963","VCHA","2150",1,1,"larv",NA,NA,NA,"Sphinx","gbif",1864404,"Genre","Sphinx Linnaeus, 1758","Sphingidae","Lepidoptera","Insecta","Arthropoda"
"814","barber",5,"ANI-21-0963","VCHA","2150",1,1,"ad",NA,NA,NA,"Athetini","taxref",812530,"Tribu","Athetini Casey, 1910","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"815","barber",5,"ANI-21-0963","VCHA","2150",1,1,"ad",NA,NA,NA,"Stenus","gbif",9025291,"Genre","Stenus Latreille, 1797","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"816","barber",5,"ANI-21-0974","VCHA","2330",1,2,NA,NA,NA,NA,"Anechura bipunctata","taxref",65863,"Espèce","Anechura bipunctata (Fabricius, 1781)","Forficulidae","Dermaptera","Insecta","Arthropoda"
"817","barber",5,"ANI-21-0974","VCHA","2330",1,1,NA,NA,NA,NA,"Anonconotus","gbif",1683703,"Genre","Anonconotus Camerano, 1878","Tettigoniidae","Orthoptera","Insecta","Arthropoda"
"818","barber",5,"ANI-21-0974","VCHA","2330",1,1,NA,NA,NA,NA,"Glyptobothrus","taxref",437745,"Sous-Genre","Glyptobothrus Chopard, 1952","Acrididae","Orthoptera","Insecta","Arthropoda"
"819","barber",5,"ANI-21-0974","VCHA","2330",1,2,NA,NA,NA,NA,"Gomphocerus sibiricus","gbif",1699913,"Espèce","Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Orthoptera","Insecta","Arthropoda"
"820","barber",5,"ANI-21-0974","VCHA","2330",1,2,NA,NA,NA,NA,"Gomphocerus sibiricus","gbif",1699913,"Espèce","Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Orthoptera","Insecta","Arthropoda"
"821","barber",5,"ANI-21-0985","VCHA","2510",1,1,"ad",NA,NA,NA,"Athetini","taxref",812530,"Tribu","Athetini Casey, 1910","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"822","barber",5,"ANI-21-0985","VCHA","2510",1,1,"ad",NA,NA,NA,"Leptusa","gbif",1041579,"Genre","Leptusa Kraatz, 1856","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"823","barber",5,"ANI-22-0005","ARM","1520",1,2,NA,NA,NA,NA,"Archaeognatha","taxref",188628,"Ordre","Archaeognatha Börner, 1904",NA,"Archaeognatha","Insecta","Arthropoda"
"824","barber",5,"ANI-22-0005","ARM","1520",1,1,NA,NA,NA,NA,"Cicindela campestris","gbif",4480485,"Espèce","Cicindela campestris Linnaeus, 1758","Carabidae","Coleoptera","Insecta","Arthropoda"
"825","barber",5,"ANI-22-0005","ARM","1520",1,2,NA,NA,NA,NA,"Pterostichinae","taxref",793077,"Sous-Famille","Pterostichinae Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"826","barber",5,"ANI-22-0005","ARM","1520",1,1,NA,NA,NA,NA,"Stauroderus scalaris","gbif",1703827,"Espèce","Stauroderus scalaris (Fischer von Waldheim, 1846)","Acrididae","Orthoptera","Insecta","Arthropoda"
"827","barber",5,"ANI-22-0005","ARM","1520",1,1,NA,NA,NA,NA,"Orthoptera",NA,NA,NA,NA,NA,NA,NA,NA
"828","barber",5,"ANI-22-0005","ARM","1520",1,1,NA,NA,NA,NA,"Psophus stridulus","gbif",1713389,"Espèce","Psophus stridulus (Linnaeus, 1758)","Acrididae","Orthoptera","Insecta","Arthropoda"
"829","barber",5,"ANI-22-0005","ARM","1520",1,1,NA,NA,NA,NA,"Gomphocerippus rufus","taxref",66114,"Espèce","Gomphocerippus rufus (Linnaeus, 1758)","Acrididae","Orthoptera","Insecta","Arthropoda"
"830","barber",5,"ANI-22-0016","ARM","1750",1,1,NA,NA,"unidentified",NA,"Steropus","gbif",1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"831","barber",5,"ANI-22-0016","ARM","1750",1,1,NA,NA,NA,NA,"Arion","gbif",2294092,"Genre","Arion A.Férussac, 1819","Arionidae","Stylommatophora","Gastropoda","Mollusca"
"832","barber",5,"ANI-22-0016","ARM","1750",1,1,NA,NA,NA,NA,"Lumbricidae","taxref",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"833","barber",5,"ANI-22-0016","ARM","1750",1,1,NA,NA,NA,NA,"Euthystira brachyptera","gbif",1701343,"Espèce","Euthystira brachyptera (Ocskay, 1826)","Acrididae","Orthoptera","Insecta","Arthropoda"
"834","barber",5,"ANI-22-0016","ARM","1750",1,1,"ad",NA,NA,NA,"Ocypus","gbif",3262246,"Genre","Ocypus Leach, 1819","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"835","barber",5,"ANI-22-0016","ARM","1750",1,1,NA,NA,NA,NA,"Drusilla canaliculata","gbif",4989733,"Espèce","Drusilla canaliculata (Fabricius, 1787)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"836","barber",5,"ANI-22-0049","MSB","1370",1,7,"adulte",NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"837","barber",5,"ANI-22-0049","MSB","1370",1,12,"adulte",NA,NA,NA,"Anoplotrupes stercorosus","taxref",10539,"Espèce","Anoplotrupes stercorosus (Hartmann in Scriba, 1791)","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"838","barber",5,"ANI-22-0049","MSB","1370",1,1,NA,NA,NA,NA,"Ceraphronoidea","taxref",185134,"Super-Famille","Ceraphronoidea Haliday, 1833",NA,"Hymenoptera","Insecta","Arthropoda"
"839","barber",5,"ANI-22-0049","MSB","1370",1,1,"larv",NA,NA,NA,"Insecta","gbif",216,"Classe","Insecta",NA,NA,"Insecta","Arthropoda"
"840","barber",5,"ANI-22-0049","MSB","1370",1,1,"larv",NA,NA,NA,"Malachiinae","taxref",728925,"Sous-Famille","Malachiinae Fleming, 1821","Melyridae","Coleoptera","Insecta","Arthropoda"
"841","barber",5,"ANI-22-0049","MSB","1370",1,1,"adulte",NA,NA,NA,"Aleochara","gbif",1040722,"Genre","Aleochara Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"842","barber",5,"ANI-22-0060","MSB","1420",1,22,NA,NA,NA,NA,"Myrmicinae","taxref",641244,"Sous-Famille","Myrmicinae Lepeletier de Saint-Fargeau, 1835","Formicidae","Hymenoptera","Insecta","Arthropoda"
"843","barber",5,"ANI-22-0060","MSB","1420",1,1,NA,NA,NA,NA,"Formica fusca","gbif",1314881,"Espèce","Formica fusca Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"844","barber",5,"ANI-22-0060","MSB","1420",1,1,NA,NA,NA,NA,"Galeruca tanaceti","gbif",5752087,"Espèce","Galeruca tanaceti (Linnaeus, 1758)","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"845","barber",5,"ANI-22-0060","MSB","1420",1,1,NA,NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"846","barber",5,"ANI-22-0060","MSB","1420",1,1,NA,NA,NA,NA,"Lasius","gbif",1325751,"Genre","Lasius Fabricius, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"847","barber",5,"ANI-22-0060","MSB","1420",1,1,NA,NA,NA,NA,"Quedius","gbif",7846742,"Genre","Quedius Casey, 1915","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"848","barber",5,"ANI-22-0071","MSB","1890",1,2,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"849","barber",5,"ANI-22-0071","MSB","1890",1,10,NA,NA,NA,NA,"Formica","gbif",1314840,"Genre","Formica Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"850","barber",5,"ANI-22-0071","MSB","1890",1,3,NA,NA,NA,NA,"Myrmica","gbif",1318775,"Genre","Myrmica Latreille, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"851","barber",5,"ANI-22-0071","MSB","1890",1,4,NA,NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"852","barber",5,"ANI-22-0071","MSB","1890",1,2,NA,NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"853","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Acalypta","gbif",2020735,"Genre","Acalypta Westwood, 1840","Tingidae","Hemiptera","Insecta","Arthropoda"
"854","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Macrodema microptera","taxref",238113,"Espèce","Macrodema microptera (Curtis, 1836)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"855","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Stygnocoris","gbif",2008072,"Genre","Stygnocoris Douglas & Scott, 1865","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"856","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Rhyparochromidae","taxref",645275,"Famille","Rhyparochromidae Amyot & Audinet-Serville, 1843","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"857","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Rhyparochrominae","taxref",892997,"Sous-Famille","Rhyparochrominae Amyot & Serville, 1843","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"858","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Rhyparochrominae","taxref",892997,"Sous-Famille","Rhyparochrominae Amyot & Serville, 1843","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"859","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Rhyparochrominae","taxref",892997,"Sous-Famille","Rhyparochrominae Amyot & Serville, 1843","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"860","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Anommatium ashmeadi","taxref",897566,"Espèce","Anommatium ashmeadi Mayr, 1904","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"861","barber",5,"ANI-22-0071","MSB","1890",1,1,"larv",NA,NA,NA,"Arctiinae","gbif",11004022,"Genre","Arctiinae Lithosiini","Erebidae","Lepidoptera","Insecta","Arthropoda"
"862","barber",5,"ANI-22-0071","MSB","1890",1,8,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"863","barber",5,"ANI-22-0071","MSB","1890",1,1,NA,NA,NA,NA,"Hadrognathus longipalpis","taxref",243822,"Espèce","Hadrognathus longipalpis (Mulsant & Rey, 1851)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"864","barber",5,"ANI-22-0082","MSB","2020",1,1,"ad",NA,NA,NA,"Lepidoptera","gbif",797,"Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"865","barber",5,"ANI-22-0104","PEC","1152",1,2,NA,NA,NA,NA,"Abax parallelepipedus","gbif",5754772,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"866","barber",5,"ANI-22-0104","PEC","1152",1,1,NA,NA,NA,NA,"Echinodera","gbif",1214810,"Genre","Echinodera T.V.Wollaston, 1863","Curculionidae","Coleoptera","Insecta","Arthropoda"
"867","barber",5,"ANI-22-0115","PEC","1375",1,1,NA,NA,NA,NA,"Abax parallelepipedus","gbif",5754772,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"868","barber",5,"ANI-22-0115","PEC","1375",1,1,"larv",NA,"unidentified",NA,"Carabidae","taxref",184615,"Famille","Carabidae Latreille, 1802","Carabidae","Coleoptera","Insecta","Arthropoda"
