id_sample;method;Replicate number;id_plot;INat;Valid Name;abundance;stade;state;sexe;mass
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.076
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.081
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.085
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.092
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.093
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.102
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.116
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;male;0.066
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;male;0.069
ANI-21-0598;barber;3;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;male;0.088
ANI-21-0609;barber;3;BOU_1240;;Abax (Abax) ovalis (Duftschmid, 1812);1;ad;;female;0.043
ANI-21-0609;barber;3;BOU_1240;;Abax (Abax) ovalis (Duftschmid, 1812);1;ad;;female;0.12
ANI-21-0609;barber;3;BOU_1240;;Amaurobius fenestralis (Stroem, 1768);1;ad;;female;
ANI-21-0609;barber;3;BOU_1240;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.401
ANI-21-0609;barber;3;BOU_1240;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.47
ANI-21-0609;barber;3;BOU_1240;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.485
ANI-21-0609;barber;3;BOU_1240;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.316
ANI-21-0609;barber;3;BOU_1240;;Cychrus attenuatus (Fabricius, 1792);1;ad;;female;0.135
ANI-21-0609;barber;3;BOU_1240;;Cychrus attenuatus (Fabricius, 1792);1;ad;;female;0.138
ANI-21-0609;barber;3;BOU_1240;;Formicidae;7;ad;;female;
ANI-21-0609;barber;3;BOU_1240;;Geotrupidae;2;ad;;;
ANI-21-0609;barber;3;BOU_1240;;Hymenoptera;1;ad;;;
ANI-21-0609;barber;3;BOU_1240;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;female;0.071
ANI-21-0609;barber;3;BOU_1240;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;female;0.101
ANI-21-0609;barber;3;BOU_1240;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;male;0.071
ANI-21-0609;barber;3;BOU_1240;;Staphylinidae;3;;;;
ANI-21-0620;barber;3;BOU_1440;;Cicadellidae;1;;;;
ANI-21-0620;barber;3;BOU_1440;;Coelotes terrestris (Wider, 1834);1;ad;;male;
ANI-21-0620;barber;3;BOU_1440;;Curculionidae;6;ad;;;
ANI-21-0620;barber;3;BOU_1440;;Diptera;1;larv;;;
ANI-21-0620;barber;3;BOU_1440;;Staphylinidae;3;ad;;;
ANI-21-0631;barber;3;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.322
ANI-21-0631;barber;3;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.572
ANI-21-0631;barber;3;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.343
ANI-21-0631;barber;3;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.445
ANI-21-0631;barber;3;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.465
ANI-21-0631;barber;3;BOU_1620;;Chilopoda;1;;;;0.0047
ANI-21-0631;barber;3;BOU_1620;;Formicidae;5;ad;;female;
ANI-21-0631;barber;3;BOU_1620;;Geotrupidae;30;ad;;;
ANI-21-0631;barber;3;BOU_1620;;Linyphiidae Blackwall, 1859;1;juv;;unidentified;
ANI-21-0642;barber;3;BOU_1830;;Aphididae;1;;;unidentified;
ANI-21-0642;barber;3;BOU_1830;;Cicadellidae;3;;;;
ANI-21-0642;barber;3;BOU_1830;;Collembola;7;;;;
ANI-21-0642;barber;3;BOU_1830;;Formicidae;3;ad;;female;
ANI-21-0642;barber;3;BOU_1830;;Polyphaga;3;ad;;;
ANI-21-0642;barber;3;BOU_1830;;Staphylinidae;23;ad;;;
ANI-21-0653;barber;3;BOU_2000;;Collembola;1;;;;
ANI-21-0653;barber;3;BOU_2000;;Formicidae;49;ad;;female;
ANI-21-0653;barber;3;BOU_2000;;Heteroptera;6;;;;
ANI-21-0653;barber;3;BOU_2000;;Insecta;1;larv;;;
ANI-21-0653;barber;3;BOU_2000;;Larves campodÇiformes;1;larv;;;
ANI-21-0653;barber;3;BOU_2000;;Orthoptera;1;;;;
ANI-21-0664;barber;3;CAU_1220;;Aporrectodea caliginosa (Savigny 1826);1;ad;;unidentified;0.016
ANI-21-0664;barber;3;CAU_1220;;Formicidae;500;ad;;female;
ANI-21-0664;barber;3;CAU_1220;;Geotrupidae;1;ad;;;
ANI-21-0664;barber;3;CAU_1220;;Harpactocrates ravastellus Simon, 1914;1;ad;;female;
ANI-21-0664;barber;3;CAU_1220;;Monocephalus castaneipes (Simon, 1884);1;ad;;male;
ANI-21-0664;barber;3;CAU_1220;;Tachypodoiulus niger (Leach 1814);1;;;;0.1371
ANI-21-0675;barber;3;CAU_1400;;Centromerus sellarius (Simon, 1884);1;ad;;female;
ANI-21-0675;barber;3;CAU_1400;;Centromerus sellarius (Simon, 1884);1;ad;;male;
ANI-21-0675;barber;3;CAU_1400;;Chilopoda;1;;;;0.0068
ANI-21-0675;barber;3;CAU_1400;;Coleoptera;1;larv;;;
ANI-21-0675;barber;3;CAU_1400;;Collembola;2;;;;
ANI-21-0675;barber;3;CAU_1400;;Formicidae;1;ad;;female;
ANI-21-0675;barber;3;CAU_1400;;Harpactocrates ravastellus Simon, 1914;2;ad;;female;
ANI-21-0675;barber;3;CAU_1400;;Linyphiidae Blackwall, 1859;1;juv;;unidentified;
ANI-21-0675;barber;3;CAU_1400;;Microneta viaria (Blackwall, 1841);1;ad;;male;
ANI-21-0675;barber;3;CAU_1400;;Palliduphantes cernuus (Simon, 1884);1;ad;;male;
ANI-21-0675;barber;3;CAU_1400;;Polyphaga;2;ad;;;
ANI-21-0675;barber;3;CAU_1400;;Staphylinidae;2;;;;
ANI-21-0675;barber;3;CAU_1400;;Tenuiphantes zimmermanni (Bertkau, 1890);1;ad;;female;
ANI-21-0675;barber;3;CAU_1400;;Tenuiphantes zimmermanni (Bertkau, 1890);1;ad;;male;
ANI-21-0686;barber;3;CAU_1630;;Formicidae;9;ad;;female;
ANI-21-0686;barber;3;CAU_1630;;Lepthyphantes minutus (Blackwall, 1833);1;ad;;male;
ANI-21-0686;barber;3;CAU_1630;;Notiophilus biguttatus (Fabricius, 1779);1;ad;;male;0.003
ANI-21-0697;barber;3;CAU_1800;;Agelenidae;1;juv;;unidentified;
ANI-21-0697;barber;3;CAU_1800;;Collembola;1;;;;
ANI-21-0697;barber;3;CAU_1800;;Formicidae;1;ad;;female;
ANI-21-0697;barber;3;CAU_1800;;Linyphiidae Blackwall, 1859;1;juv;;unidentified;
ANI-21-0697;barber;3;CAU_1800;;Pireneitega segestriformis (Dufour, 1820);1;ad;;female;
ANI-21-0697;barber;3;CAU_1800;;Tenuiphantes mengei (Kulczynski, 1887);1;ad;;male;
ANI-21-0708;barber;3;CAU_2020;;Chilopoda;1;;;;0.1213
ANI-21-0719;barber;3;CAU_2225;;Alticinae;1;ad;;unidentified;
ANI-21-0719;barber;3;CAU_2225;;Calathus (Neocalathus) melanocephalus (Linnaeus, 1758);1;ad;;male;0.009
ANI-21-0719;barber;3;CAU_2225;;Chilopoda;1;;;;0.0087
ANI-21-0719;barber;3;CAU_2225;;Chilopoda;1;;;;0.0164
ANI-21-0719;barber;3;CAU_2225;;Collembola;2;;;;
ANI-21-0719;barber;3;CAU_2225;;Dermaptera;5;;;;
ANI-21-0719;barber;3;CAU_2225;;Formicidae;35;ad;;female;
ANI-21-0719;barber;3;CAU_2225;;Orthoptera;17;;;;
ANI-21-0719;barber;3;CAU_2225;;Staphylinidae;5;ad;;;
ANI-21-0730;barber;3;CAU_2445;;Collembola;1;;;;
ANI-21-0730;barber;3;CAU_2445;;Formicidae;11;ad;;female;
ANI-21-0730;barber;3;CAU_2445;;Hymenoptera;1;ad;;;
ANI-21-0730;barber;3;CAU_2445;;Staphylinidae;2;ad;;;
ANI-21-0730;barber;3;CAU_2445;;Zelotes aeneus (Simon, 1878);1;ad;;female;
ANI-21-0741;barber;3;CAU_2650;;Carabidae;1;ad;;unidentified;
ANI-21-0741;barber;3;CAU_2650;;Chilopoda;1;;;;0.0049
ANI-21-0741;barber;3;CAU_2650;;Chilopoda;1;;;;0.0064
ANI-21-0741;barber;3;CAU_2650;;Chilopoda;1;;;;0.0125
ANI-21-0741;barber;3;CAU_2650;;Formicidae;13;ad;;female;
ANI-21-0741;barber;3;CAU_2650;;Larves campodÇiformes;1;larv;;;
ANI-21-0741;barber;3;CAU_2650;;Orthoptera;2;;;;
ANI-21-0741;barber;3;CAU_2650;;Staphylinidae;4;ad;;;
ANI-21-0752;barber;3;MOU_1810;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.087
ANI-21-0752;barber;3;MOU_1810;;Formicidae;16;ad;;female;
ANI-21-0752;barber;3;MOU_1810;;Geotrupidae;15;ad;;;
ANI-21-0763;barber;3;MOU_1940;;Alticinae;4;ad;;unidentified;
ANI-21-0763;barber;3;MOU_1940;;Amara (Percosia) equestris (Duftschmid, 1812);1;ad;;male;0.069
ANI-21-0763;barber;3;MOU_1940;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.074
ANI-21-0763;barber;3;MOU_1940;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.101
ANI-21-0763;barber;3;MOU_1940;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;male;0.06
ANI-21-0763;barber;3;MOU_1940;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;male;0.066
ANI-21-0763;barber;3;MOU_1940;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;male;0.078
ANI-21-0763;barber;3;MOU_1940;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;male;0.081
ANI-21-0763;barber;3;MOU_1940;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;male;0.088
ANI-21-0763;barber;3;MOU_1940;;Chrysomeloidea;1;ad;;;
ANI-21-0763;barber;3;MOU_1940;;Cicadellidae;3;;;;
ANI-21-0763;barber;3;MOU_1940;;Coleoptera;1;larv;;;
ANI-21-0763;barber;3;MOU_1940;;Collembola;1;;;;
ANI-21-0763;barber;3;MOU_1940;;Curculionidae;3;ad;;;
ANI-21-0763;barber;3;MOU_1940;;Eresus kollari Rossi, 1846;2;ad;;male;
ANI-21-0763;barber;3;MOU_1940;;Formicidae;26;ad;;female;
ANI-21-0763;barber;3;MOU_1940;;Geotrupidae;3;ad;;;
ANI-21-0763;barber;3;MOU_1940;;Gnaphosidae;1;juv;;unidentified;
ANI-21-0763;barber;3;MOU_1940;;Heteroptera;1;;;;
ANI-21-0763;barber;3;MOU_1940;;Lycosidae;5;juv;;unidentified;
ANI-21-0763;barber;3;MOU_1940;;Orthoptera;5;;;;
ANI-21-0763;barber;3;MOU_1940;;Pardosa monticola (Clerck, 1758);2;ad;;female;
ANI-21-0763;barber;3;MOU_1940;;Staphylinidae;3;ad;;;
ANI-21-0763;barber;3;MOU_1940;;Syntomus truncatellus (Linnaeus, 1761);1;ad;;male;
ANI-21-0763;barber;3;MOU_1940;;Zelotes petrensis (C.L. Koch, 1839);1;ad;;female;
ANI-21-0763;barber;3;MOU_1940;;Zelotes petrensis (C.L. Koch, 1839);2;ad;;male;
ANI-21-0774;barber;3;MOU_2160;;Alticinae;11;ad;;unidentified;
ANI-21-0774;barber;3;MOU_2160;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.11
ANI-21-0774;barber;3;MOU_2160;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.136
ANI-21-0774;barber;3;MOU_2160;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;male;0.082
ANI-21-0774;barber;3;MOU_2160;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;male;0.092
ANI-21-0774;barber;3;MOU_2160;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.817
ANI-21-0774;barber;3;MOU_2160;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.899
ANI-21-0774;barber;3;MOU_2160;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;male;0.479
ANI-21-0774;barber;3;MOU_2160;;Chilopoda;1;;;;0.0903
ANI-21-0774;barber;3;MOU_2160;;Cymindis (Cymindis) abeillei Jeannel, 1942;1;ad;;female;0.046
ANI-21-0774;barber;3;MOU_2160;;Cymindis (Cymindis) abeillei Jeannel, 1942;1;ad;;male;0.029
ANI-21-0774;barber;3;MOU_2160;;Cymindis (Cymindis) abeillei Jeannel, 1942;1;ad;;male;0.042
ANI-21-0774;barber;3;MOU_2160;;Cymindis (Cymindis) coadunata Dejean, 1825;1;ad;;female;0.026
ANI-21-0774;barber;3;MOU_2160;;Laemostenus (Actenipus) angustatus (Dejean, 1828);1;ad;;male;0.167
ANI-21-0774;barber;3;MOU_2160;;Lycosidae;1;juv;;unidentified;
ANI-21-0774;barber;3;MOU_2160;;Scarabaeoidea;1;ad;;;
ANI-21-0785;barber;3;MOU_2355;;Asagena phalerata (Panzer, 1801);1;ad;;female;
ANI-21-0785;barber;3;MOU_2355;;Asagena phalerata (Panzer, 1801);2;ad;;male;
ANI-21-0785;barber;3;MOU_2355;;Formicidae;2;ad;;female;
ANI-21-0785;barber;3;MOU_2355;;Larves campodÇiformes;1;larv;;;
ANI-21-0785;barber;3;MOU_2355;;Orthoptera;1;;;;
ANI-21-0785;barber;3;MOU_2355;;Staphylinidae;11;ad;;;
ANI-21-0785;barber;3;MOU_2355;;Styloctetor romanus (O. P.-Cambridge, 1872);1;ad;;female;
ANI-21-0785;barber;3;MOU_2355;;Thomisidae;1;juv;;unidentified;
ANI-21-0785;barber;3;MOU_2355;;Tipulidae;3;larv;;;
ANI-21-0807;barber;3;MOU_2720;;Agelenidae;1;juv;;unidentified;
ANI-21-0807;barber;3;MOU_2720;;Amara (Celia) erratica (Duftschmid, 1812);1;ad;;male;0.013
ANI-21-0807;barber;3;MOU_2720;;Amara (Celia) erratica (Duftschmid, 1812);1;ad;;male;0.015
ANI-21-0807;barber;3;MOU_2720;;Collembola;3;;;;
ANI-21-0807;barber;3;MOU_2720;;Curculionidae;1;ad;;;
ANI-21-0807;barber;3;MOU_2720;;Dermaptera;2;;;;
ANI-21-0807;barber;3;MOU_2720;;Erigone dentipalpis (Wider, 1834);1;ad;;female;
ANI-21-0807;barber;3;MOU_2720;;Lebiinae;1;ad;;;
ANI-21-0807;barber;3;MOU_2720;;Mitopus morio;3;;;;
ANI-21-0807;barber;3;MOU_2720;;Opiliones;3;;;;
ANI-21-0807;barber;3;MOU_2720;;Orthoptera;1;;;;
ANI-21-0807;barber;3;MOU_2720;;Polyphaga;1;ad;;;
ANI-21-0807;barber;3;MOU_2720;;Pterostichus;1;ad;;female;0.085
ANI-21-0807;barber;3;MOU_2720;;Pterostichus;1;ad;;female;0.112
ANI-21-0807;barber;3;MOU_2720;;Staphylinidae;3;ad;;;
ANI-21-0807;barber;3;MOU_2720;;Tipulidae;1;larv;;;
ANI-21-0807;barber;3;MOU_2720;;Walckenaeria monoceros (Wider, 1834);1;ad;;female;
ANI-21-0818;barber;3;RIS_1900;;Bolyphantes alticeps (Sundevall, 1833);4;ad;;male;
ANI-21-0818;barber;3;RIS_1900;;Formicidae;500;ad;;female;
ANI-21-0818;barber;3;RIS_1900;;Mitopus morio;1;;;;
ANI-21-0818;barber;3;RIS_1900;;Tenuiphantes mengei (Kulczynski, 1887);2;ad;;male;
ANI-21-0818;barber;3;RIS_1900;;Tipulidae;1;larv;;;
ANI-21-0818;barber;3;RIS_1900;ANI-21-0816-staph;Staphylinidae;1;ad;;;
ANI-21-0818;barber;3;RIS_1900;ANI-21-0818-hetero;Heteroptera;1;;;;
ANI-21-0818;barber;3;RIS_1900;ANI-21-0818-Lcampo;Larves campodÇiformes;1;larv;;;
ANI-21-0818;barber;3;RIS_1900;ANI-21-0818-Leur;Larve Çruciforme;1;larv;;;
ANI-21-0818;barber;3;RIS_1900;ANI-21-0818-nemobius;Blattodea;1;;;unidentified;
ANI-21-0829;barber;3;RIS_2195;;Bolyphantes nigropictus Simon, 1884;1;ad;;male;
ANI-21-0829;barber;3;RIS_2195;;Centromerus sellarius (Simon, 1884);1;ad;;male;
ANI-21-0829;barber;3;RIS_2195;;Chilopoda;1;;;;0.0226
ANI-21-0829;barber;3;RIS_2195;;Chilopoda;1;;;;0.0354
ANI-21-0829;barber;3;RIS_2195;;Cicadellidae;24;;;;
ANI-21-0829;barber;3;RIS_2195;;Diptera;3;larv;;;
ANI-21-0829;barber;3;RIS_2195;;Formicidae;37;ad;;female;
ANI-21-0829;barber;3;RIS_2195;;Heteroptera;2;;;;
ANI-21-0829;barber;3;RIS_2195;;Larves campodÇiformes;1;larv;;;
ANI-21-0829;barber;3;RIS_2195;;Pardosa albatula;2;ad;;female;
ANI-21-0829;barber;3;RIS_2195;;Tenuiphantes mengei (Kulczynski, 1887);1;ad;;male;
ANI-21-0829;barber;3;RIS_2195;;Xysticus desidiosus Simon, 1875;2;ad;;female;
ANI-21-0829;barber;3;RIS_2195;;Xysticus desidiosus Simon, 1875;5;ad;;male;
ANI-21-0829;barber;3;RIS_2195;ANI-21-0829-alti;Alticinae;1;ad;;unidentified;
ANI-21-0829;barber;3;RIS_2195;ANI-21-0829-Cdep;Carabus (Archicarabus) nemoralis O.F. MÅller, 1764;1;ad;;male;0.291
ANI-21-0829;barber;3;RIS_2195;ANI-21-0829-dermaptera;Dermaptera;1;;;;
ANI-21-0829;barber;3;RIS_2195;ANI-21-0829-hetero;Heteroptera;1;;;;
ANI-21-0829;barber;3;RIS_2195;ANI-21-0829-ortho;Orthoptera;1;;;;
ANI-21-0829;barber;3;RIS_2195;ANI-21-0829-trechinae1;Trechinae;1;ad;;;
ANI-21-0829;barber;3;RIS_2195;ANI-21-0829-trechinae2;Trechinae;2;ad;;;
ANI-21-0840;barber;3;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.41
ANI-21-0840;barber;3;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.47
ANI-21-0840;barber;3;RIS_2340;;Chilopoda;1;;;;0.0175
ANI-21-0840;barber;3;RIS_2340;;Gnaphosidae;2;juv;;unidentified;
ANI-21-0840;barber;3;RIS_2340;;Larves campodÇiformes;3;larv;;;
ANI-21-0840;barber;3;RIS_2340;;Tipulidae;3;larv;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-curcu1;Curculionidae;1;ad;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-curcu2;Curculionidae;1;ad;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-Lj;Laemostenus (Laemostenus) janthinus (Duftschmid, 1812);1;ad;;male;0.116
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-Olac;Octolasion lacteum (Orley, 1885);1;ad;;hermaphrodite;0.165
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-ortho1;Orthoptera;1;;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-ortho2;Orthoptera;1;;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-staph1;Staphylinidae;2;ad;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-staph2;Staphylinidae;1;ad;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-staph3;Staphylinidae;1;ad;;;
ANI-21-0840;barber;3;RIS_2340;ANI-21-0840-staph4;Staphylinidae;1;ad;;;
ANI-21-0851;barber;3;RIS_2570;;Cicadellidae;1;;;;
ANI-21-0851;barber;3;RIS_2570;;Cicindela (Cicindela) gallica Brulle, 1834;1;ad;;female;0.133
ANI-21-0851;barber;3;RIS_2570;;Collembola;1;;;;
ANI-21-0851;barber;3;RIS_2570;;Lycosidae;1;juv;;unidentified;
ANI-21-0851;barber;3;RIS_2570;;Nemastomatidae;1;;;;
ANI-21-0851;barber;3;RIS_2570;ANI-21-0851-ortho1;Orthoptera;1;;;;
ANI-21-0851;barber;3;RIS_2570;ANI-21-0851-ortho2;Orthoptera;6;;;;
ANI-21-0851;barber;3;RIS_2570;ANI-21-0851-ortho3;Orthoptera;1;;;;
ANI-21-0851;barber;3;RIS_2570;ANI-21-0851-ortho4;Orthoptera;1;;;;
ANI-21-0851;barber;3;RIS_2570;ANI-21-0851-ortho5;Orthoptera;2;;;;
ANI-21-0851;barber;3;RIS_2570;ANI-21-0851-ortho6;Orthoptera;1;;;;
ANI-21-0851;barber;3;RIS_2570;ANI-21-0851-ortho7;Orthoptera;4;;;;
ANI-21-0862;barber;3;RIS_2770;;Alticinae;4;ad;;;
ANI-21-0862;barber;3;RIS_2770;;Hahnia ononidum Simon, 1875;1;ad;;female;
ANI-21-0862;barber;3;RIS_2770;;Larves campodÇiformes;1;larv;;;
ANI-21-0862;barber;3;RIS_2770;;Xysticus desidiosus Simon, 1875;1;ad;;female;
ANI-21-0884;barber;3;TAN_1420;;Allajulus nitidus (Verhoeff, 1891);1;ad;;male;0.0219
ANI-21-0884;barber;3;TAN_1420;;Collembola;1;;;;
ANI-21-0884;barber;3;TAN_1420;;Cylindroiulus broti (Humbert, 1893);1;ad;;male;0.1146
ANI-21-0884;barber;3;TAN_1420;;Formicidae;3;ad;;female;
ANI-21-0884;barber;3;TAN_1420;;Larves campodÇiformes;1;larv;;;
ANI-21-0884;barber;3;TAN_1420;;Leptoiulus simplex Verhoeff, 1894;1;;;female;0.0147
ANI-21-0884;barber;3;TAN_1420;;Lophopilio palpinalis;1;;;;
ANI-21-0884;barber;3;TAN_1420;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.037
ANI-21-0884;barber;3;TAN_1420;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.058
ANI-21-0884;barber;3;TAN_1420;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.075
ANI-21-0884;barber;3;TAN_1420;;Tachypodoiulus niger (Leach 1814);1;;;female;0.045
ANI-21-0884;barber;3;TAN_1420;ANI-21-0884-curcu;Curculionidae;1;ad;;;
ANI-21-0895;barber;3;TAN_1700;;Formicidae;127;ad;;female;
ANI-21-0895;barber;3;TAN_1700;;Tenuiphantes tenebricola (Wider, 1834);1;ad;;male;
ANI-21-0895;barber;3;TAN_1700;ANI-21-0893-Staph;Staphylinidae;1;ad;;;
ANI-21-0895;barber;3;TAN_1700;ANI-21-0895-Cicadellidae;Cicadellidae;1;;;;
ANI-21-0906;barber;3;TAN_1890;;Collembola;1;;;;
ANI-21-0906;barber;3;TAN_1890;;Formicidae;2;ad;;female;
ANI-21-0906;barber;3;TAN_1890;;Formiphantes lephthyphantiformis;1;ad;;male;
ANI-21-0906;barber;3;TAN_1890;;Larves campodÇiformes;1;larv;;;
ANI-21-0906;barber;3;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.030
ANI-21-0906;barber;3;TAN_1890;;Robertus truncorum (L. Koch, 1872);1;ad;;female;
ANI-21-0906;barber;3;TAN_1890;;Walckenaeria acuminata Blackwall, 1833;1;ad;;male;
ANI-21-0906;barber;3;TAN_1890;ANI-21-0906-Hymeno1;Hymenoptera;1;ad;;;
ANI-21-0906;barber;3;TAN_1890;ANI-21-0906-Hymeno2;Hymenoptera;1;ad;;;
ANI-21-0906;barber;3;TAN_1890;ANI-21-0906-Staph1;Staphylinidae;1;ad;;;
ANI-21-0906;barber;3;TAN_1890;ANI-21-0906-Staph2;Staphylinidae;1;ad;;;
ANI-21-0906;barber;3;TAN_1890;ANI-21-0906-Staph3;Staphylinidae;1;ad;;;
ANI-21-0917;barber;3;TAN_2100;;Centromerus pabulator (O. P.-Cambridge, 1875);4;ad;;male;
ANI-21-0917;barber;3;TAN_2100;;Chilopoda;1;;;;0.0039
ANI-21-0917;barber;3;TAN_2100;;Chilopoda;1;;;;0.008
ANI-21-0917;barber;3;TAN_2100;;Formicidae;12;ad;;female;
ANI-21-0917;barber;3;TAN_2100;;Palliduphantes pallidus (O. P.-Cambridge, 1871);1;ad;;male;
ANI-21-0917;barber;3;TAN_2100;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.031
ANI-21-0917;barber;3;TAN_2100;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.052
ANI-21-0917;barber;3;TAN_2100;;Robertus truncorum (L. Koch, 1872);1;ad;;female;
ANI-21-0917;barber;3;TAN_2100;;Tenuiphantes mengei (Kulczynski, 1887);1;ad;;female;
ANI-21-0917;barber;3;TAN_2100;;Tenuiphantes mengei (Kulczynski, 1887);1;ad;;male;
ANI-21-0917;barber;3;TAN_2100;;Tenuiphantes tenebricola (Wider, 1834);1;ad;;male;
ANI-21-0917;barber;3;TAN_2100;ANI-21-0904-Staph3;Staphylinidae;1;ad;;;
ANI-21-0917;barber;3;TAN_2100;ANI-21-0906-Hymeno1;Hymenoptera;2;ad;;;
ANI-21-0917;barber;3;TAN_2100;ANI-21-0907-Coleo;Polyphaga;1;ad;;;
ANI-21-0917;barber;3;TAN_2100;ANI-21-0917-Cicadellidae;Cicadellidae;1;;;;
ANI-21-0950;barber;3;VCHA_1910;;Formicidae;1;ad;;female;
ANI-21-0950;barber;3;VCHA_1910;;Zelotes talpinus (L. Koch, 1872);2;ad;;male;
ANI-21-0950;barber;3;VCHA_1910;ANI-21-0950-teneb;Tenebrionidae;1;ad;;;
ANI-21-0961;barber;3;VCHA_2150;;Alopecosa cuneata (Clerck, 1758);1;ad;;female;
ANI-21-0961;barber;3;VCHA_2150;;Bolyphantes alticeps (Sundevall, 1833);1;ad;;male;
ANI-21-0961;barber;3;VCHA_2150;;Calathus (Neocalathus) micropterus (Duftschmid, 1812);1;ad;;female;0.007
ANI-21-0961;barber;3;VCHA_2150;;Chilopoda;0;;;;
ANI-21-0961;barber;3;VCHA_2150;;Chilopoda;1;;;;0.0087
ANI-21-0961;barber;3;VCHA_2150;;Chilopoda;1;;;;0.0132
ANI-21-0961;barber;3;VCHA_2150;;Chilopoda;1;;;;0.0156
ANI-21-0961;barber;3;VCHA_2150;;Cicadellidae;5;;;;
ANI-21-0961;barber;3;VCHA_2150;;Collembola;15;;;;
ANI-21-0961;barber;3;VCHA_2150;;Formicidae;268;ad;;female;
ANI-21-0961;barber;3;VCHA_2150;;Heteroptera;1;;;;
ANI-21-0961;barber;3;VCHA_2150;;Isopoda;1;;;;
ANI-21-0961;barber;3;VCHA_2150;;Mitopus morio;2;;;;
