"idsite","site","idplot","codeplot","sample_label","type","code_anasol","value","unite","date"
13,"Chaillol",27,"VCHA_2510","M16_159","LIT","MO_5.6mm",5.62060889929739,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_159","LIT","Nitrogen_prct _ 2mm",0.213138684630394,"ratio","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_159","LIT","pH - H2O 1:4 _ 2mm",5.7,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","Carbon_prct _ 2mm",1.60354077816009,"ratio","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","EEA Leucine aminopeptidase (LAP) ",43.51361203,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",47.18886829,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","EEA Phosphatase (PHOS)",219.8789347,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","EEA α-Glucosidase (AG)",7.418771127,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","EEA β-D-cellubiosidase (CB) ",14.31371457,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","EEA β-Glucosidase (BG)",114.8497673,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","EEA β-Xylosidase (XYL) ",28.60879388,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","MO_2mm",3.85395537525357,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","MO_5.6mm",3.38600451467273,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","Nitrogen_prct _ 2mm",0.149642303586006,"ratio","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_160","SOL","pH - H2O 1:4 _ 2mm",5.8,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","Carbon_prct _ 2mm",2.49949026107788,"ratio","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","EEA Leucine aminopeptidase (LAP) ",34.18738345,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",44.80031462,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","EEA Phosphatase (PHOS)",240.2146782,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","EEA α-Glucosidase (AG)",0,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","EEA β-D-cellubiosidase (CB) ",9.299484132,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","EEA β-Glucosidase (BG)",82.2589087,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","EEA β-Xylosidase (XYL) ",14.71504452,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","MO_2mm",5.26315789473687,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","MO_5.6mm",4.40528634361232,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","Nitrogen_prct _ 2mm",0.222321808338165,"ratio","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_161","SOL","pH - H2O 1:4 _ 2mm",5.66,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","Carbon_prct _ 2mm",1.73981189727783,"ratio","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","EEA Leucine aminopeptidase (LAP) ",46.28670942,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",0,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","EEA Phosphatase (PHOS)",249.6038762,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","EEA α-Glucosidase (AG)",0,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","EEA β-D-cellubiosidase (CB) ",7.49206183,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","EEA β-Glucosidase (BG)",259.2339047,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","EEA β-Xylosidase (XYL) ",34.12785423,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","MO_2mm",4.43548387096772,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","MO_5.6mm",4.72813238770684,"","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","Nitrogen_prct _ 2mm",0.15504677593708,"ratio","2016-09-14"
13,"Chaillol",27,"VCHA_2510","M16_162","SOL","pH - H2O 1:4 _ 2mm",5.75,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","Carbon_prct _ 2mm",13.9666938781738,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","EEA Leucine aminopeptidase (LAP) ",463.0068653,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",376.8057623,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","EEA Phosphatase (PHOS)",8917.649267,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","EEA α-Glucosidase (AG)",15.7784804,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","EEA β-D-cellubiosidase (CB) ",688.935698,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","EEA β-Glucosidase (BG)",3252.015852,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","EEA β-Xylosidase (XYL) ",1330.666282,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","MO_2mm",25.5717255717256,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","MO_5.6mm",28.937728937729,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","Nitrogen_prct _ 2mm",1.00770246982574,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_163","LIT","pH - H2O 1:4 _ 2mm",4.75,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","Carbon_prct _ 2mm",13.6613578796386,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","EEA Leucine aminopeptidase (LAP) ",391.1878782,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",405.8673875,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","EEA Phosphatase (PHOS)",6192.711052,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","EEA α-Glucosidase (AG)",25.53640014,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","EEA β-D-cellubiosidase (CB) ",635.6472001,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","EEA β-Glucosidase (BG)",2725.083852,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","EEA β-Xylosidase (XYL) ",999.0303496,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","MO_2mm",24.4258872651357,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","MO_5.6mm",23.9130434782609,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","Nitrogen_prct _ 2mm",0.935413002967834,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_164","LIT","pH - H2O 1:4 _ 2mm",4.93,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","Carbon_prct _ 2mm",9.95933723449707,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","EEA Leucine aminopeptidase (LAP) ",213.1299876,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",163.0355032,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","EEA Phosphatase (PHOS)",3813.955702,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","EEA α-Glucosidase (AG)",6.256369255,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","EEA β-D-cellubiosidase (CB) ",316.2176955,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","EEA β-Glucosidase (BG)",1692.602977,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","EEA β-Xylosidase (XYL) ",505.5702078,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","MO_2mm",19.0476190476191,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","MO_5.6mm",14.8247978436657,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","Nitrogen_prct _ 2mm",0.708515405654907,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_165","LIT","pH - H2O 1:4 _ 2mm",4.55,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","Carbon_prct _ 2mm",10.7791299819946,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","EEA Leucine aminopeptidase (LAP) ",257.9164259,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",246.4868582,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","EEA Phosphatase (PHOS)",4238.909479,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","EEA α-Glucosidase (AG)",0,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","EEA β-D-cellubiosidase (CB) ",260.4015936,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","EEA β-Glucosidase (BG)",1290.739441,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","EEA β-Xylosidase (XYL) ",680.7966833,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","MO_2mm",18.9583333333333,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","MO_5.6mm",17.5718849840255,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","Nitrogen_prct _ 2mm",0.802624404430389,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_166","SOL","pH - H2O 1:4 _ 2mm",4.14,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","Carbon_prct _ 2mm",12.0870752334594,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","EEA Leucine aminopeptidase (LAP) ",274.6898775,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",435.5380532,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","EEA Phosphatase (PHOS)",5324.999679,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","EEA α-Glucosidase (AG)",15.25925758,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","EEA β-D-cellubiosidase (CB) ",529.5133621,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","EEA β-Glucosidase (BG)",2081.709654,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","EEA β-Xylosidase (XYL) ",746.8537713,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","MO_2mm",22.5263157894737,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","MO_5.6mm",21.5568862275449,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","Nitrogen_prct _ 2mm",0.805129468441009,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_167","SOL","pH - H2O 1:4 _ 2mm",4.28,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","Carbon_prct _ 2mm",11.9441719055175,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","EEA Leucine aminopeptidase (LAP) ",237.0711865,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",164.4300511,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","EEA Phosphatase (PHOS)",4360.032591,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","EEA α-Glucosidase (AG)",17.1656441,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","EEA β-D-cellubiosidase (CB) ",369.6127104,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","EEA β-Glucosidase (BG)",1676.756902,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","EEA β-Xylosidase (XYL) ",646.6203665,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","MO_2mm",17.1548117154812,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","MO_5.6mm",15.7434402332361,"","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","Nitrogen_prct _ 2mm",0.898537516593933,"ratio","2016-09-14"
13,"Chaillol",28,"VCHA_2760","M16_168","SOL","pH - H2O 1:4 _ 2mm",4.47,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","Carbon_prct _ 2mm",10.7552947998046,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","EEA Leucine aminopeptidase (LAP) ",240.7915998,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",502.97,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","EEA Phosphatase (PHOS)",6222.384609,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","EEA α-Glucosidase (AG)",11.31104852,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","EEA β-D-cellubiosidase (CB) ",428.2747229,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","EEA β-Glucosidase (BG)",2254.84328,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","EEA β-Xylosidase (XYL) ",680.5783301,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","MO_2mm",15.495867768595,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","MO_5.6mm",15.9374999999999,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","Nitrogen_prct _ 2mm",0.773195743560791,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_169","LIT","pH - H2O 1:4 _ 2mm",4.83,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","Carbon_prct _ 2mm",10.3743591308593,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","EEA Leucine aminopeptidase (LAP) ",234.0184858,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",522.9,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","EEA Phosphatase (PHOS)",4707.684383,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","EEA α-Glucosidase (AG)",39.33626017,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","EEA β-D-cellubiosidase (CB) ",530.5860463,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","EEA β-Glucosidase (BG)",2634.49016,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","EEA β-Xylosidase (XYL) ",860.1813003,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","MO_2mm",20.5821205821206,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","MO_5.6mm",17.4142480211082,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","Nitrogen_prct _ 2mm",0.721087992191314,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_170","LIT","pH - H2O 1:4 _ 2mm",4.63,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","Carbon_prct _ 2mm",7.37993192672729,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","EEA Leucine aminopeptidase (LAP) ",126.6412955,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",29.62,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","EEA Phosphatase (PHOS)",2071.820904,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","EEA α-Glucosidase (AG)",1.743457063,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","EEA β-D-cellubiosidase (CB) ",139.3240095,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","EEA β-Glucosidase (BG)",809.6773662,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","EEA β-Xylosidase (XYL) ",254.1891488,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","MO_2mm",9.4650205761317,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","MO_5.6mm",7.36040609137054,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","Nitrogen_prct _ 2mm",0.503783822059631,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_171","LIT","pH - H2O 1:4 _ 2mm",4.87,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","Carbon_prct _ 2mm",7.23178577423095,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","EEA Leucine aminopeptidase (LAP) ",184.0309408,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",242.04,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","EEA Phosphatase (PHOS)",3228.32243,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","EEA α-Glucosidase (AG)",0,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","EEA β-D-cellubiosidase (CB) ",224.0997426,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","EEA β-Glucosidase (BG)",1252.260052,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","EEA β-Xylosidase (XYL) ",383.3097653,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","MO_2mm",12.2661122661123,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","MO_5.6mm",10.7954545454545,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","Nitrogen_prct _ 2mm",0.530803024768829,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_172","SOL","pH - H2O 1:4 _ 2mm",5,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","Carbon_prct _ 2mm",7.48886442184448,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","EEA Leucine aminopeptidase (LAP) ",210.8834071,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",323.44,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","EEA Phosphatase (PHOS)",3333.360749,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","EEA α-Glucosidase (AG)",0,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","EEA β-D-cellubiosidase (CB) ",185.8239025,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","EEA β-Glucosidase (BG)",929.252905,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","EEA β-Xylosidase (XYL) ",319.6093269,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","MO_2mm",15.9090909090909,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","MO_5.6mm",14.516129032258,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","Nitrogen_prct _ 2mm",0.523908972740173,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_173","SOL","pH - H2O 1:4 _ 2mm",4.55,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","Carbon_prct _ 2mm",8.50772857666015,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","EEA Leucine aminopeptidase (LAP) ",97.06888648,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",49.05,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","EEA Phosphatase (PHOS)",1473.942261,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","EEA α-Glucosidase (AG)",0,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","EEA β-D-cellubiosidase (CB) ",49.14311183,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","EEA β-Glucosidase (BG)",539.4638789,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","EEA β-Xylosidase (XYL) ",177.0052165,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","MO_2mm",9.65092402464064,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","MO_5.6mm",8.1841432225064,"","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","Nitrogen_prct _ 2mm",0.535983681678771,"ratio","2016-09-14"
13,"Chaillol",29,"VCHA_2940","M16_174","SOL","pH - H2O 1:4 _ 2mm",4.85,"","2016-09-14"
20,"Mounier",118,"MOU_1810","","LIT","Carbon_prct _ 2mm",9.658657074,"ratio","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","Carbon_prct _ 2mm",8.277754784,"ratio","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","Carbon_prct _ 2mm",11.45961761,"ratio","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","Carbon_prct _ 2mm",5.95494175,"ratio","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","Carbon_prct _ 2mm",6.485303402,"ratio","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","Carbon_prct _ 2mm",8.759156227,"ratio","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA Leucine aminopeptidase (LAP) ",482.1559715,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA Leucine aminopeptidase (LAP) ",349.0057532,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA Leucine aminopeptidase (LAP) ",394.4357575,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA Leucine aminopeptidase (LAP) ",306.2292256,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA Leucine aminopeptidase (LAP) ",275.1049941,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA Leucine aminopeptidase (LAP) ",365.6128836,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",461.0152069,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",345.3099382,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",581.4582515,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",410.2140956,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",560.2054549,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",528.0259762,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA Phosphatase (PHOS)",2137.704639,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA Phosphatase (PHOS)",2645.250402,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA Phosphatase (PHOS)",2343.18294,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA Phosphatase (PHOS)",2436.741032,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA Phosphatase (PHOS)",1861.585012,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA Phosphatase (PHOS)",2631.14428,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA α-Glucosidase (AG)",34.09977441,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA α-Glucosidase (AG)",34.89854023,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA α-Glucosidase (AG)",21.3582751,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA α-Glucosidase (AG)",23.99681681,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA α-Glucosidase (AG)",67.69594902,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA α-Glucosidase (AG)",16.07088996,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA β-D-cellubiosidase (CB) ",193.1675671,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA β-D-cellubiosidase (CB) ",207.8081584,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA β-D-cellubiosidase (CB) ",185.8195618,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA β-D-cellubiosidase (CB) ",163.4751766,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA β-D-cellubiosidase (CB) ",275.7828062,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA β-D-cellubiosidase (CB) ",294.297925,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA β-Glucosidase (BG)",833.6536588,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA β-Glucosidase (BG)",653.3466675,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA β-Glucosidase (BG)",1399.546049,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA β-Glucosidase (BG)",962.1997184,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA β-Glucosidase (BG)",1157.277829,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA β-Glucosidase (BG)",809.6021315,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","LIT","EEA β-Xylosidase (XYL) ",287.1072564,"","2019-09-04"
20,"Mounier",118,"MOU_1810","","SOL","EEA β-Xylosidase (XYL) ",184.0878708,"","2019-09-04"
